500,Grotesque Guardians,Obtain a Granite Ring or Granite Gloves
200,Grotesque Guardians,Obtain 1 collection log slot (dupes count)(granite dust does not count)
200,Grotesque Guardians,Obtain 1 collection log slot (dupes count)(granite dust does not count)
200,Grotesque Guardians,Obtain 1 collection log slot (dupes count)(granite dust does not count)
200,Grotesque Guardians,Obtain 1 collection log slot (dupes count)(granite dust does not count)
400,Grotesque Guardians,Obtain 2 collection log slots (dupes count)(granite dust does not count)
400,Grotesque Guardians,Obtain 2 collection log slots (dupes count)(granite dust does not count)
400,Grotesque Guardians,Obtain 2 collection log slots (dupes count)(granite dust does not count)
630,Grotesque Guardians,Obtain 3 collection log slots (dupes count)(granite dust does not count)
630,Grotesque Guardians,Obtain 3 collection log slots (dupes count)(granite dust does not count)
630,Grotesque Guardians,Obtain 3 collection log slots (dupes count)(granite dust does not count)
630,Grotesque Guardians,Obtain 3 collection log slots (dupes count)(granite dust does not count)
300,Jad,3 unique people complete the fight caves in less than 26:00
300,Jad,3 unique people complete the fight caves in less than 26:00
300,Jad,3 unique people complete the fight caves in less than 26:00
300,Jad,3 unique people complete the fight caves in less than 26:00
300,Jad,3 unique people complete the fight caves in less than 26:00
400,Jad,2 unique people complete the fight caves in less than 25:00
400,Jad,2 unique people complete the fight caves in less than 25:00
400,Jad,2 unique people complete the fight caves in less than 25:00
500,Jad,1 person completes the CA: No Time for a Drink
500,Jad,1 person completes the CA: No Time for a Drink
500,Jad,1 person completes the CA: No Time for a Drink
450,Kraken,3 completions of the CA: One Hundred Tentacles
275,Kraken,Obtain 1 collection log slot (dupes count)
275,Kraken,Obtain 1 collection log slot (dupes count)
550,Kraken,Obtain 2 collection log slots (dupes count)
650,Kraken,Obtain a Kraken Tentacle
650,Kraken,Obtain a Kraken Tentacle
650,Kraken,Obtain a Kraken Tentacle
850,Kraken,Obtain a Trident of the Seas (full)
850,Kraken,Obtain a Trident of the Seas (full)
850,Kraken,Obtain a Trident of the Seas (full)
450,Kree'arra,Obtain any piece of Armadyl Armor
450,Kree'arra,Obtain any piece of Armadyl Armor
450,Kree'arra,Obtain any piece of Armadyl Armor
450,Kree'arra,Obtain any piece of Armadyl Armor
1700,Kree'arra,Obtain a full set of Amadyl Armor
2250,Kree'arra,Create the AGS from scratch (can get shards from any GWD Boss)
2250,Kree'arra,Create the AGS from scratch (can get shards from any GWD Boss)
275,Kree'arra,Obtain 1 collection log slot (shards must be from boss)
275,Kree'arra,Obtain 1 collection log slot (shards must be from boss)
275,Kree'arra,Obtain 1 collection log slot (shards must be from boss)
275,Kree'arra,Obtain 1 collection log slot (shards must be from boss)
275,Kree'arra,Obtain 1 collection log slot (shards must be from boss)
275,Kree'arra,Obtain 1 collection log slot (shards must be from boss)
575,Kree'arra,Obtain 2 collection log slots (dupes count)(shards must be from boss)
575,Kree'arra,Obtain 2 collection log slots (dupes count)(shards must be from boss)
575,Kree'arra,Obtain 2 collection log slots (dupes count)(shards must be from boss)
575,Kree'arra,Obtain 2 collection log slots (dupes count)(shards must be from boss)
860,Kree'arra,Obtain 3 collection log slots (dupes count)(shards must be from boss)
860,Kree'arra,Obtain 3 collection log slots (dupes count)(shards must be from boss)
860,Kree'arra,Obtain 3 collection log slots (dupes count)(shards must be from boss)
1200,Kree'arra,Obtain 4 collection log slots (dupes count)(shards must be from boss)
1200,Kree'arra,Obtain 4 collection log slots (dupes count)(shards must be from boss)
300,K'ril Tsutsaroth,Obtain a Steam Battlestaff or Zamorakian Spear
300,K'ril Tsutsaroth,Obtain a Steam Battlestaff or Zamorakian Spear
300,K'ril Tsutsaroth,Obtain a Steam Battlestaff or Zamorakian Spear
300,K'ril Tsutsaroth,Obtain a Steam Battlestaff or Zamorakian Spear
300,K'ril Tsutsaroth,Obtain a Steam Battlestaff or Zamorakian Spear
300,K'ril Tsutsaroth,Obtain a Steam Battlestaff or Zamorakian Spear
300,K'ril Tsutsaroth,Obtain a Steam Battlestaff or Zamorakian Spear
1125,K'ril Tsutsaroth,Obtain a Zamorak Hilt or Staff of the Dead
1125,K'ril Tsutsaroth,Obtain a Zamorak Hilt or Staff of the Dead
1125,K'ril Tsutsaroth,Obtain a Zamorak Hilt or Staff of the Dead
2500,K'ril Tsutsaroth,Create the ZGS from scratch (can get shards from any GWD Boss)
2500,K'ril Tsutsaroth,Create the ZGS from scratch (can get shards from any GWD Boss)
2500,K'ril Tsutsaroth,Create the ZGS from scratch (can get shards from any GWD Boss)
2500,K'ril Tsutsaroth,Create the ZGS from scratch (can get shards from any GWD Boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
220,K'ril Tsutsaroth,Obtain 1 collection log slot (shards must be from boss)
450,K'ril Tsutsaroth,Obtain 2 collection log slots (dupes count)(shards must be from boss)
450,K'ril Tsutsaroth,Obtain 2 collection log slots (dupes count)(shards must be from boss)
450,K'ril Tsutsaroth,Obtain 2 collection log slots (dupes count)(shards must be from boss)
450,K'ril Tsutsaroth,Obtain 2 collection log slots (dupes count)(shards must be from boss)
700,K'ril Tsutsaroth,Obtain 3 collection log slots (dupes count)(shards must be from boss)
700,K'ril Tsutsaroth,Obtain 3 collection log slots (dupes count)(shards must be from boss)
700,K'ril Tsutsaroth,Obtain 3 collection log slots (dupes count)(shards must be from boss)
700,K'ril Tsutsaroth,Obtain 3 collection log slots (dupes count)(shards must be from boss)
700,K'ril Tsutsaroth,Obtain 3 collection log slots (dupes count)(shards must be from boss)
1000,K'ril Tsutsaroth,Obtain 4 collection log slots (dupes count)(shards must be from boss)
1000,K'ril Tsutsaroth,Obtain 4 collection log slots (dupes count)(shards must be from boss)
1000,K'ril Tsutsaroth,Obtain 4 collection log slots (dupes count)(shards must be from boss)
1000,K'ril Tsutsaroth,Obtain 4 collection log slots (dupes count)(shards must be from boss)
1000,K'ril Tsutsaroth,Obtain 4 collection log slots (dupes count)(shards must be from boss)
1000,K'ril Tsutsaroth,Obtain 4 collection log slots (dupes count)(shards must be from boss)
1900,K'ril Tsutsaroth,Obtain 3 Zamorakian Spears
1900,K'ril Tsutsaroth,Obtain 3 Zamorakian Spears
1900,K'ril Tsutsaroth,Obtain 3 Zamorakian Spears
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
625,K'ril Tsutsaroth,Obtain a Zamorakian Spear
4000,Miscellaneous,Catch a Big Shark
4000,Miscellaneous,Catch a Big Shark
4000,Miscellaneous,Catch a Big Shark
4000,Miscellaneous,Catch a Big Shark
3500,Miscellaneous,Obtain a Ring of Endurance
250,Miscellaneous,Complete Hallowed Sepulchre in less than 5:40
250,Miscellaneous,Complete Hallowed Sepulchre in less than 5:40
200,Miscellaneous,Complete Hallowed Sepulchre in less than 5:50
200,Miscellaneous,Complete Hallowed Sepulchre in less than 5:50
200,Miscellaneous,Complete Hallowed Sepulchre in less than 5:50
200,Miscellaneous,Complete Hallowed Sepulchre in less than 5:50
200,Miscellaneous,Complete Hallowed Sepulchre in less than 5:50
150,Miscellaneous,Have 2 unique team member complete Hallowed Sepulchre in less than 6:30
150,Miscellaneous,Have 2 unique team member complete Hallowed Sepulchre in less than 6:30
150,Miscellaneous,Have 2 unique team member complete Hallowed Sepulchre in less than 6:30
120,Miscellaneous,Have 3 unique team member complete Hallowed Sepulchre in less than 7:00
120,Miscellaneous,Have 3 unique team member complete Hallowed Sepulchre in less than 7:00
120,Miscellaneous,Have 3 unique team member complete Hallowed Sepulchre in less than 7:00
150,Miscellaneous,Have a team member complete Hallowed Sepulchre in less than 6:00
150,Miscellaneous,Have a team member complete Hallowed Sepulchre in less than 6:00
150,Miscellaneous,Have a team member complete Hallowed Sepulchre in less than 6:00
1300,Miscellaneous,Obtain a Tormented Synapse
1300,Miscellaneous,Obtain a Tormented Synapse
1300,Miscellaneous,Obtain a Tormented Synapse
1300,Miscellaneous,Obtain a Tormented Synapse
1300,Miscellaneous,Obtain a Tormented Synapse
1300,Miscellaneous,Obtain a Tormented Synapse
1300,Miscellaneous,Obtain a Tormented Synapse
1300,Miscellaneous,Obtain a Tormented Synapse
1300,Miscellaneous,Obtain a Tormented Synapse
2300,Miscellaneous,Obtain Dragon Limbs
2300,Miscellaneous,Obtain Dragon Limbs
2000,Miscellaneous,Obtain a Jar
2000,Miscellaneous,Obtain a Jar
2000,Miscellaneous,Obtain a Jar
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
200,Miscellaneous,"Mid-Level Sanity: Have 5 different players from your team kill one of the following bosses while obtaining their speed trial time (GM): Hydra, GGs, Phosani, Vorkath, and Zulrah."
650,Miscellaneous,Obtain a Zenyte Shard
650,Miscellaneous,Obtain a Zenyte Shard
650,Miscellaneous,Obtain a Zenyte Shard
100,Miscellaneous,Obtain a Crystal Grail
100,Miscellaneous,Obtain a Crystal Grail
100,Miscellaneous,Obtain a Crystal Grail
100,Miscellaneous,Obtain a Crystal Grail
100,Miscellaneous,Obtain a Crystal Grail
100,Miscellaneous,Obtain a Crystal Grail
100,Miscellaneous,Obtain a Crystal Grail
100,Miscellaneous,Obtain a Crystal Grail
650,Miscellaneous,Obtain a Zombie Axe
650,Miscellaneous,Obtain a Zombie Axe
650,Miscellaneous,Obtain a Zombie Axe
650,Miscellaneous,Obtain a Zombie Axe
650,Miscellaneous,Obtain a Zombie Axe
750,Moons of Peril,Obtain 3 moons items (dupes count)
750,Moons of Peril,Obtain 3 moons items (dupes count)
750,Moons of Peril,Obtain 3 moons items (dupes count)
750,Moons of Peril,Obtain 3 moons items (dupes count)
750,Moons of Peril,Obtain 3 moons items (dupes count)
750,Moons of Peril,Obtain 3 moons items (dupes count)
1300,Moons of Peril,Obtain 5 moons items (dupes count)
1300,Moons of Peril,Obtain 5 moons items (dupes count)
1300,Moons of Peril,Obtain 5 moons items (dupes count)
2100,Moons of Peril,Obtain 8 moons items (dupes count)
2100,Moons of Peril,Obtain 8 moons items (dupes count)
2600,Moons of Peril,Obtain 10 moons items (dupes count)
2600,Moons of Peril,Obtain 10 moons items (dupes count)
2600,Moons of Peril,Obtain 10 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
500,Moons of Peril,Obtain 2 moons items (dupes count)
1200,Nex,Obtain 1 collection log slot (Nihil Shard does not count)
1200,Nex,Obtain 1 collection log slot (Nihil Shard does not count)
2500,Nex,Obtain 2 collection log slots (dupes count)(Nihil Shard does not count)
2700,Nex,Obtain a piece of Torva
2700,Nex,Obtain a piece of Torva
5200,Nex,Obtain Zaryte Vambraces
5200,Nex,Obtain Zaryte Vambraces
2850,Phantom Muspah,Create a Venator Bow
2850,Phantom Muspah,Create a Venator Bow
275,Phantom Muspah,Obtain an Ancient Icon
275,Phantom Muspah,Obtain an Ancient Icon
275,Phantom Muspah,Obtain an Ancient Icon
275,Phantom Muspah,Obtain an Ancient Icon
1625,Phantom Muspah,Obtain 3x Venator Shards
1625,Phantom Muspah,Obtain 3x Venator Shards
1625,Phantom Muspah,Obtain 3x Venator Shards
1625,Phantom Muspah,Obtain 3x Venator Shards
1625,Phantom Muspah,Obtain 3x Venator Shards
1625,Phantom Muspah,Obtain 3x Venator Shards
1625,Phantom Muspah,Obtain 3x Venator Shards
600,Phantom Muspah,"Obtain a Frozen Cache, Ancient Icon, and Venator Shard"
600,Phantom Muspah,"Obtain a Frozen Cache, Ancient Icon, and Venator Shard"
600,Phantom Muspah,"Obtain a Frozen Cache, Ancient Icon, and Venator Shard"
600,Phantom Muspah,"Obtain a Frozen Cache, Ancient Icon, and Venator Shard"
600,Phantom Muspah,"Obtain a Frozen Cache, Ancient Icon, and Venator Shard"
600,Phantom Muspah,"Obtain a Frozen Cache, Ancient Icon, and Venator Shard"
600,Phantom Muspah,"Obtain a Frozen Cache, Ancient Icon, and Venator Shard"
600,Phantom Muspah,"Obtain a Frozen Cache, Ancient Icon, and Venator Shard"
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
550,Phantom Muspah,Obtain 1x Venator Shards
2000,Revenants,Obtain 3 Ancient Statuettes
2000,Revenants,Obtain 3 Ancient Statuettes
1350,Revenants,Obtain 2 Ancient Statuettes
1350,Revenants,Obtain 2 Ancient Statuettes
1350,Revenants,Obtain 2 Ancient Statuettes
1350,Revenants,Obtain 2 Ancient Statuettes
600,Revenants,Obtain any Ancient Statuette
600,Revenants,Obtain any Ancient Statuette
600,Revenants,Obtain any Ancient Statuette
600,Revenants,Obtain any Ancient Statuette
600,Revenants,Obtain any Ancient Statuette
600,Revenants,Obtain any Ancient Statuette
2150,Revenants,Obtain 2 Revenant Weapons (doesn't have to be unique and avarice does not count)
2150,Revenants,Obtain 2 Revenant Weapons (doesn't have to be unique and avarice does not count)
2150,Revenants,Obtain 2 Revenant Weapons (doesn't have to be unique and avarice does not count)
900,Revenants,Obtain any Revenant Weapon (avarice counts)
900,Revenants,Obtain any Revenant Weapon (avarice counts)
900,Revenants,Obtain any Revenant Weapon (avarice counts)
900,Revenants,Obtain any Revenant Weapon (avarice counts)
900,Revenants,Obtain any Revenant Weapon (avarice counts)
900,Revenants,Obtain any Revenant Weapon (avarice counts)
900,Revenants,Obtain any Revenant Weapon (avarice counts)
900,Revenants,Obtain any Revenant Weapon (avarice counts)
230,Sarachnis,Obtain 5 Giant Egg Sacs (full)
230,Sarachnis,Obtain 5 Giant Egg Sacs (full)
230,Sarachnis,Obtain 5 Giant Egg Sacs (full)
230,Sarachnis,Obtain 5 Giant Egg Sacs (full)
230,Sarachnis,Obtain 5 Giant Egg Sacs (full)
900,Sarachnis,Obtain a Sarachnis Cudgel
900,Sarachnis,Obtain a Sarachnis Cudgel
900,Sarachnis,Obtain a Sarachnis Cudgel
60,Scurrius,Obtain a Scurrius Spine
60,Scurrius,Obtain a Scurrius Spine
60,Scurrius,Obtain a Scurrius Spine
60,Scurrius,Obtain a Scurrius Spine
60,Scurrius,Obtain a Scurrius Spine
60,Scurrius,Obtain a Scurrius Spine
300,Scurrius,Obtain 5 Scurrius Spines
300,Scurrius,Obtain 5 Scurrius Spines
300,Scurrius,Obtain 5 Scurrius Spines
730,Scurrius,Obtain 10 Scurrius Spines
125,Scurrius,Obtain 2 Scurrius Spines
125,Scurrius,Obtain 2 Scurrius Spines
7400,The Gauntlet,"Obtain 1 Enhanced, 1 Armor, and 1 Weapon Seed or obtain 10 Armor Seeds"
7400,The Gauntlet,"Obtain 1 Enhanced, 1 Armor, and 1 Weapon Seed or obtain 10 Armor Seeds"
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1100,The Gauntlet,Obtain any combination of 3 seeds
1825,The Gauntlet,Obtain any combination of 5 seeds
1825,The Gauntlet,Obtain any combination of 5 seeds
1825,The Gauntlet,Obtain any combination of 5 seeds
1825,The Gauntlet,Obtain any combination of 5 seeds
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
330,The Gauntlet,Obtain any seed
300,The Gauntlet,2 different people complete the Corrupted Gauntlet in less than 6:00
300,The Gauntlet,2 different people complete the Corrupted Gauntlet in less than 6:00
175,The Gauntlet,4 people comple the Corrupted Gauntlet in less than 7:15
175,The Gauntlet,4 people comple the Corrupted Gauntlet in less than 7:15
2800,The Gauntlet,Obtain 3 Armor seeds
2800,The Gauntlet,Obtain 3 Armor seeds
2800,The Gauntlet,Obtain 3 Armor seeds
2800,The Gauntlet,Obtain 3 Armor seeds
175,The Gauntlet,3 different people complete the CA: Egniol Diet II
175,The Gauntlet,3 different people complete the CA: Egniol Diet II
175,The Gauntlet,3 different people complete the CA: Egniol Diet II
175,The Gauntlet,3 different people complete the CA: Egniol Diet II
175,The Gauntlet,3 different people complete the CA: Egniol Diet II
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
200,The Gauntlet,3 different people complete the CA: Corrupted Warrior
1900,The Gauntlet,Obtain 2 Weapons seeds and 2 Armor seeds
1900,The Gauntlet,Obtain 2 Weapons seeds and 2 Armor seeds
1900,The Gauntlet,Obtain 2 Weapons seeds and 2 Armor seeds
1900,The Gauntlet,Obtain 2 Weapons seeds and 2 Armor seeds
1900,The Gauntlet,Obtain 2 Weapons seeds and 2 Armor seeds
900,The Inferno,Complete the Inferno in less than 56:00
300,The Inferno,Complete the Inferno in less than 60:00
300,The Inferno,Complete the Inferno in less than 60:00
550,The Inferno,3 different people complete the Inferno
550,The Inferno,3 different people complete the Inferno
550,The Inferno,3 different people complete the Inferno
550,The Inferno,3 different people complete the Inferno
550,The Inferno,3 different people complete the Inferno
1350,The Inferno,One person completes the CA: Wasn't Even Close
1350,The Inferno,One person completes the CA: Wasn't Even Close
1350,The Inferno,One person completes the CA: Wasn't Even Close
1350,The Inferno,One person completes the CA: Wasn't Even Close
250,The Inferno,One person completes the Inferno with only Mage Equipment/Weapons (screenshot inventory/gear once between waves 50-Zuk and again after the kc)
250,The Inferno,One person completes the Inferno with only Mage Equipment/Weapons (screenshot inventory/gear once between waves 50-Zuk and again after the kc)
666,The Inferno,3 different people complete the Inferno in less than 70:00
666,The Inferno,3 different people complete the Inferno in less than 70:00
666,The Inferno,3 different people complete the Inferno in less than 70:00
222,The Inferno,One person who does not have an Inferno KC (on any account) completes the CA: Half-Way There
222,The Inferno,One person who does not have an Inferno KC (on any account) completes the CA: Half-Way There
222,The Inferno,One person who does not have an Inferno KC (on any account) completes the CA: Half-Way There
222,The Inferno,One person who does not have an Inferno KC (on any account) completes the CA: Half-Way There
222,The Inferno,One person who does not have an Inferno KC (on any account) completes the CA: Half-Way There
4125,The Nightmare,Obtain a piece of the Inquisitor Armor set
4125,The Nightmare,Obtain a piece of the Inquisitor Armor set
4125,The Nightmare,Obtain a piece of the Inquisitor Armor set
12650,The Nightmare,Obtain an Orb or 3 Nightmare Staffs
2000,The Nightmare,Obtain 1 collection log slot (tablet does not count)
2000,The Nightmare,Obtain 1 collection log slot (tablet does not count)
2000,The Nightmare,Obtain 1 collection log slot (tablet does not count)
2000,The Nightmare,Obtain 1 collection log slot (tablet does not count)
4000,The Nightmare,Obtain 2 collection log slots (dupes count)(tablet does not count)
4000,The Nightmare,Obtain 2 collection log slots (dupes count)(tablet does not count)
4000,The Nightmare,Obtain 2 collection log slots (dupes count)(tablet does not count)
700,The Nightmare,4 different people complete the CA: Perfect Phosani's Nightmare
700,The Nightmare,4 different people complete the CA: Perfect Phosani's Nightmare
700,The Nightmare,4 different people complete the CA: Perfect Phosani's Nightmare
525,The Nightmare,3 different people complete the CA: Perfect Phosani's Nightmare
525,The Nightmare,3 different people complete the CA: Perfect Phosani's Nightmare
525,The Nightmare,3 different people complete the CA: Perfect Phosani's Nightmare
525,The Nightmare,3 different people complete the CA: Perfect Phosani's Nightmare
250,The Nightmare,2 different people kill Phosani in less than 5:45
250,The Nightmare,2 different people kill Phosani in less than 5:45
250,The Nightmare,2 different people kill Phosani in less than 5:45
250,The Nightmare,2 different people kill Phosani in less than 5:45
8888,The Nightmare,Obtain a Nightmare Staff or Inquisitor's Mace
8888,The Nightmare,Obtain a Nightmare Staff or Inquisitor's Mace
455,Thermy,Obtain an Occult Necklace
455,Thermy,Obtain an Occult Necklace
130,Thermy,Obtain an Ancient Staff or Smoke Battlestaff
130,Thermy,Obtain an Ancient Staff or Smoke Battlestaff
130,Thermy,Obtain an Ancient Staff or Smoke Battlestaff
130,Thermy,Obtain an Ancient Staff or Smoke Battlestaff
3300,TOA,Obtain a piece of the Masori set
3300,TOA,Obtain a piece of the Masori set
3300,TOA,Obtain a piece of the Masori set
2275,TOA,Obtain a Lightbearer
2275,TOA,Obtain a Lightbearer
2275,TOA,Obtain a Lightbearer
2275,TOA,Obtain a Lightbearer
2275,TOA,Obtain a Osmumten's Fang
2275,TOA,Obtain a Osmumten's Fang
2275,TOA,Obtain a Osmumten's Fang
2275,TOA,Obtain a Osmumten's Fang
2275,TOA,Obtain a Osmumten's Fang
2275,TOA,Obtain a Osmumten's Fang
1200,TOA,Obtain a Lightbearer and Osmumten's Fang
1200,TOA,Obtain a Lightbearer and Osmumten's Fang
1200,TOA,Obtain a Lightbearer and Osmumten's Fang
17000,TOA,Obtain Tumeken's Shadow or every other purple at TOA
1900,TOA,Obtain 3 purples
1900,TOA,Obtain 3 purples
1900,TOA,Obtain 3 purples
1900,TOA,Obtain 3 purples
1265,TOA,Obtain 2 purples
1265,TOA,Obtain 2 purples
1265,TOA,Obtain 2 purples
1265,TOA,Obtain 2 purples
3250,TOA,Obtain 5 purples
3250,TOA,Obtain 5 purples
600,TOA,Complete a 500 or greater in a duo or trio
600,TOA,Complete a 500 or greater in a duo or trio
600,TOA,Complete a 500 or greater in a duo or trio
900,TOA,Complete the CA: Insanity
550,TOA,Obtain a purple from Tombs of Amascut
550,TOA,Obtain a purple from Tombs of Amascut
550,TOA,Obtain a purple from Tombs of Amascut
550,TOA,Obtain a purple from Tombs of Amascut
550,TOA,Obtain a purple from Tombs of Amascut
800,TOB,"Let Me Give You Aids: Complete a HMT, in time, with everyone on the team using a Whip or Blade of Saeldor for their main melee weapon (No shadows allowed. Any team size and every participant must submit SS in the chest room showing gear/inventory in same picture)."
800,TOB,"Let Me Give You Aids: Complete a HMT, in time, with everyone on the team using a Whip or Blade of Saeldor for their main melee weapon (No shadows allowed. Any team size and every participant must submit SS in the chest room showing gear/inventory in same picture)."
800,TOB,"Let Me Give You Aids: Complete a HMT, in time, with everyone on the team using a Whip or Blade of Saeldor for their main melee weapon (No shadows allowed. Any team size and every participant must submit SS in the chest room showing gear/inventory in same picture)."
800,TOB,"Let Me Give You Aids: Complete a HMT, in time, with everyone on the team using a Whip or Blade of Saeldor for their main melee weapon (No shadows allowed. Any team size and every participant must submit SS in the chest room showing gear/inventory in same picture)."
800,TOB,"Let Me Give You Aids: Complete a HMT, in time, with everyone on the team using a Whip or Blade of Saeldor for their main melee weapon (No shadows allowed. Any team size and every participant must submit SS in the chest room showing gear/inventory in same picture)."
800,TOB,"Let Me Give You Aids: Complete a HMT, in time, with everyone on the team using a Whip or Blade of Saeldor for their main melee weapon (No shadows allowed. Any team size and every participant must submit SS in the chest room showing gear/inventory in same picture)."
800,TOB,"Let Me Give You Aids: Complete a HMT, in time, with everyone on the team using a Whip or Blade of Saeldor for their main melee weapon (No shadows allowed. Any team size and every participant must submit SS in the chest room showing gear/inventory in same picture)."
3900,TOB,Obtain a piece of Justiciar Armor
